time,altitude,grade_smooth,velocity_smooth,heartrate,distance
14020,278.8,34.5,0.482,152,29514.9
14021,279.0,35.2,0.756,152,29516.4
14022,279.2,35.0,0.736,152,29516.6
14023,279.6,28.5,0.79,153,29517.2
14024,280.0,32.6,0.794,153,29518.1
14025,280.2,33.2,0.79,153,29518.9
14026,280.6,34.2,0.722,153,29520.0
14027,280.8,39.3,0.816,153,29520.6
14028,281.0,43.0,1.034,153,29522.4
14029,281.2,37.7,1.048,153,29523.4
14030,281.6,35.1,0.9,153,29523.4
14031,281.8,34.7,0.68,153,29523.4
14032,282.0,36.1,0.754,152,29524.4
14033,282.2,34.4,0.498,152,29524.9
14034,282.6,34.5,0.296,152,29524.9
14035,282.8,32.3,0.348,152,29525.1
14036,283.0,34.1,0.458,152,29525.7
14037,283.0,34.7,0.52,151,29527.0
14038,283.2,29.0,0.518,151,29527.4
14039,283.6,32.4,0.732,151,29528.5
14040,284.0,31.9,0.858,151,29529.4
14041,284.0,26.9,0.838,151,29529.9
14042,284.2,25.3,0.688,150,29530.4
14043,284.4,29.7,0.862,150,29531.8
14044,284.6,34.0,0.884,149,29532.9
14045,284.8,37.3,0.87,149,29533.8
14046,285.2,39.2,0.858,149,29534.2
14047,285.6,36.9,1.016,148,29535.5
14048,285.8,36.8,1.0,148,29536.8
14049,286.0,36.8,0.832,148,29537.1
14050,286.4,38.1,0.676,148,29537.1
14051,286.6,45.5,0.654,147,29537.4
14052,287.0,48.9,0.424,147,29537.6
14053,287.2,47.7,0.186,147,29537.7
14054,287.6,45.4,0.326,147,29538.7
14055,287.8,44.6,0.512,147,29539.7
14056,288.2,45.4,0.772,147,29541.3
14057,288.4,41.6,0.924,147,29542.3
14058,288.6,38.1,0.982,147,29542.6
14059,289.0,34.3,0.774,147,29542.6
14060,289.2,31.8,0.588,147,29542.6
14061,289.4,31.5,0.29,147,29542.8
14062,289.6,37.0,0.234,147,29543.4
14063,290.0,37.4,0.524,147,29545.2
14064,290.4,37.7,0.738,147,29546.3
14065,290.4,37.0,0.852,147,29546.9
14066,290.6,31.3,1.08,147,29548.2
14067,291.0,31.1,1.198,146,29549.4
14068,291.2,33.5,1.052,146,29550.5
14069,291.6,36.7,0.838,146,29550.5
14070,291.8,37.4,0.874,146,29551.3
14071,292.2,36.5,0.77,146,29552.0
14072,292.4,37.8,0.688,146,29552.9
14073,292.8,41.4,0.65,146,29553.7
14074,293.0,44.8,0.738,146,29554.2
14075,293.4,46.0,0.616,146,29554.3
14076,293.6,47.3,0.606,146,29555.0
14077,293.8,46.7,0.504,146,29555.4
14078,294.2,43.2,0.596,146,29556.7
14079,294.2,45.2,0.556,146,29556.9
14080,294.4,45.5,0.634,146,29557.5
14081,294.8,45.5,0.652,146,29558.3
14082,295.0,43.3,0.594,146,29558.3
14083,295.4,42.8,0.44,146,29558.9
14084,295.6,35.8,0.494,146,29559.4
14085,295.8,35.1,0.538,147,29560.2
14086,296.0,35.1,0.492,147,29560.8
14087,296.0,38.9,0.53,147,29561.0
14088,296.4,39.6,0.506,147,29561.4
14089,296.8,35.9,0.538,147,29562.1
14090,297.0,34.3,0.55,147,29563.0
14091,297.2,31.9,0.626,147,29563.9
14092,297.4,33.6,0.688,147,29564.4
14093,297.6,33.5,0.954,146,29566.2
14094,297.8,34.9,0.974,146,29567.0
14095,298.2,34.1,0.868,146,29567.3
14096,298.4,31.9,0.71,146,29567.4
14097,298.6,32.7,0.738,145,29568.1
14098,298.8,35.3,0.646,145,29569.4
14099,299.0,35.3,0.632,145,29570.1
14100,299.4,36.1,0.722,145,29570.9
14101,299.6,36.9,0.776,145,29571.3
14102,300.0,34.9,0.776,145,29572.0
14103,300.2,33.8,0.668,145,29572.8
14104,300.4,36.8,0.642,145,29573.3
14105,300.8,36.8,0.57,145,29573.8
14106,301.2,37.0,0.78,144,29575.2
14107,301.4,35.0,0.812,144,29576.1
14108,301.6,34.7,0.902,144,29577.3
14109,302.0,34.9,0.966,144,29578.2
14110,302.2,35.3,1.02,144,29578.9
14111,302.4,32.8,0.8,144,29579.2
14112,302.6,35.8,0.74,144,29579.8
14113,302.8,38.4,0.626,144,29580.4
14114,303.2,36.7,0.716,144,29581.8
14115,303.4,42.8,0.592,144,29581.8
14116,303.8,42.7,0.74,144,29582.9
14117,304.0,45.4,0.756,144,29583.6
14118,304.2,49.1,0.74,144,29584.1
14119,304.6,46.4,0.592,144,29584.7
14120,304.8,48.1,0.58,144,29584.7
14121,305.0,47.7,0.438,144,29585.1
14122,305.2,47.1,0.514,143,29586.1
14123,305.8,46.3,0.596,143,29587.1
14124,306.0,45.2,0.574,143,29587.6
14125,306.2,49.4,0.69,143,29588.2
14126,306.6,49.4,0.644,143,29588.3
14127,307.0,49.4,0.502,143,29588.6
14128,307.2,47.8,0.506,143,29589.6
14129,307.6,45.9,0.514,143,29590.2
14130,307.8,46.8,0.546,143,29590.9
14131,307.8,41.8,0.642,143,29591.5
14132,308.2,41.8,0.786,143,29592.6
14133,308.4,38.1,0.69,143,29593.1
14134,308.8,32.2,0.62,144,29593.3
14135,309.0,33.6,0.522,144,29593.5
14136,309.2,31.8,0.408,144,29593.6
14137,309.4,38.3,0.364,144,29594.4
14138,309.6,37.7,0.42,145,29595.2
14139,310.0,39.4,0.624,145,29596.4
14140,310.2,43.4,0.824,145,29597.6
14141,310.4,39.7,1.124,146,29599.2
14142,310.8,38.8,1.192,146,29600.3
14143,311.0,39.2,1.158,146,29601.0
14144,311.6,42.5,1.016,147,29601.5
14145,311.8,43.8,0.904,147,29602.2
14146,312.2,41.5,0.706,147,29602.7
14147,312.6,44.3,0.476,148,29602.7
14148,312.8,43.3,0.448,148,29603.2
14149,313.0,47.6,0.474,148,29603.8
14150,313.4,49.0,0.488,148,29604.6
14151,313.6,48.0,0.374,148,29604.6
14152,313.8,42.5,0.378,148,29604.6
14153,314.2,43.4,0.494,148,29605.7
14154,314.4,42.4,0.632,148,29607.0
14155,314.6,39.8,0.596,148,29607.6
14156,314.8,43.6,0.732,148,29608.3
14157,315.2,42.8,0.934,147,29609.3
14158,315.4,46.9,0.862,147,29610.0
14159,315.8,44.9,0.712,147,29610.6
14160,316.0,43.3,0.764,147,29611.4
14161,316.2,41.9,0.808,147,29612.3
14162,316.6,40.3,0.766,147,29613.1
14163,317.0,41.4,0.754,147,29613.8
14164,317.4,43.0,0.676,147,29613.9
14165,317.4,43.0,0.508,147,29613.9
14166,317.8,45.7,0.428,146,29614.4
14167,318.2,45.8,0.344,147,29614.8
14168,318.4,43.7,0.322,147,29615.4
14169,318.6,45.9,0.452,147,29616.2
14170,318.8,45.9,0.794,148,29617.9
14171,319.0,45.9,0.794,148,29618.4
14172,319.2,45.9,0.75,148,29618.6
14173,319.4,45.9,0.642,148,29618.6
14174,319.6,45.9,0.666,148,29619.5
14175,319.8,45.9,0.342,148,29619.6
14176,320.2,45.9,0.414,148,29620.5
14177,320.4,43.0,0.5,148,29621.1
14178,320.6,43.3,0.568,148,29621.4
14179,320.8,43.3,0.5,147,29622.0
14180,321.2,47.0,0.49,147,29622.1
14181,321.4,41.9,0.34,147,29622.2
14182,321.6,39.0,0.218,147,29622.2
14183,321.8,39.0,0.15,147,29622.2
14184,322.0,35.7,0.032,147,29622.2
14185,322.2,35.1,0.024,147,29622.2
14186,322.4,35.1,0.07,147,29622.5
14187,322.8,31.4,0.506,147,29624.7
14188,323.0,27.8,0.764,148,29626.0
14189,323.2,23.9,0.926,148,29626.8
14190,323.6,18.3,1.186,148,29628.1
14191,323.8,19.1,1.47,148,29629.9
14192,323.8,21.6,1.17,148,29630.6
14193,324.0,24.8,1.068,148,29631.3
14194,324.4,29.4,1.086,148,29632.2
14195,324.4,26.3,1.07,148,29633.5
14196,324.6,25.7,0.854,147,29634.1
14197,324.8,33.9,0.718,147,29634.1
14198,325.0,38.4,0.71,147,29634.9
14199,325.4,46.0,0.688,147,29635.7
14200,325.6,46.6,0.444,147,29635.7
14201,326.0,45.2,0.41,147,29636.2
14202,326.2,47.6,0.816,147,29638.2
14203,326.6,46.8,0.766,147,29638.7
14204,326.8,47.3,0.606,147,29638.7
14205,327.2,47.3,0.608,146,29638.7
14206,327.2,47.3,0.506,146,29638.7
14207,327.8,47.3,0.146,146,29638.9
14208,328.0,49.9,0.056,146,29639.0
14209,328.2,49.9,0.102,146,29639.2
14210,328.4,47.9,0.202,145,29639.7
14211,328.6,44.6,0.352,145,29640.5
14212,328.6,43.1,0.336,145,29640.6
14213,328.8,39.5,0.518,145,29641.6
14214,329.0,35.8,0.526,145,29641.8
14215,329.2,29.0,0.53,145,29642.4
14216,329.6,24.1,0.554,145,29643.3
14217,330.0,24.0,0.654,145,29643.9
14218,330.2,20.8,0.744,145,29645.3
14219,330.4,19.6,0.69,145,29645.3
14220,330.6,15.6,0.654,145,29645.7
14221,330.8,12.8,0.742,145,29647.0
14222,331.0,10.7,1.09,145,29649.3
14223,331.2,7.3,1.206,145,29651.3
14224,331.2,5.3,1.56,145,29653.1
14225,331.4,6.6,1.834,145,29654.8
14226,331.4,5.9,1.916,145,29656.5
14227,331.4,11.2,1.768,145,29658.2
14228,331.6,9.7,1.576,145,29659.2
14229,331.8,12.2,1.678,145,29661.5
14230,332.2,14.1,1.506,145,29662.3
14231,332.4,13.5,1.456,146,29663.8
14232,332.4,12.1,1.378,146,29665.1
14233,332.8,9.4,1.752,146,29668.0
14234,333.0,9.7,1.612,146,29669.6
14235,333.0,9.3,1.796,146,29671.3
14236,333.2,11.7,1.84,146,29673.0
14237,333.4,12.6,1.816,146,29674.2
14238,333.4,20.4,1.568,146,29675.8
14239,333.8,23.1,1.622,145,29677.7
14240,334.0,29.3,1.386,145,29678.3
14241,334.2,26.6,1.216,145,29679.1
14242,334.8,29.7,0.988,145,29679.1
14243,335.0,31.7,0.708,145,29679.3
14244,335.4,35.8,0.458,145,29679.9
14245,335.6,33.2,0.446,145,29680.5
14246,335.8,39.5,0.356,145,29680.9
14247,336.0,41.9,0.7,145,29682.6
14248,336.2,39.4,0.752,145,29683.1
14249,336.2,43.1,0.73,145,29683.6
14250,336.4,41.5,0.624,145,29683.6
14251,336.6,34.8,0.546,145,29683.6
14252,336.8,30.5,0.21,145,29683.7
14253,337.0,29.4,0.382,145,29685.0
14254,337.4,30.9,0.466,145,29685.9
14255,337.6,33.6,0.596,145,29686.6
14256,337.8,35.2,0.718,145,29687.2
14257,338.0,31.3,0.932,145,29688.3
14258,338.4,33.9,0.766,145,29688.8
14259,338.6,33.7,0.754,146,29689.7
14260,339.0,31.6,1.032,146,29691.8
14261,339.2,29.3,1.15,146,29692.9
14262,339.6,30.4,0.928,146,29692.9
14263,339.8,29.5,0.994,146,29693.8
14264,340.2,32.1,0.954,146,29694.5
14265,340.6,32.2,0.792,146,29695.7
14266,340.8,32.1,0.748,146,29696.7
14267,341.2,28.3,1.174,146,29698.8
14268,341.6,28.6,1.174,146,29699.7
14269,342.0,26.5,1.166,146,29700.3
14270,342.2,24.2,1.184,146,29701.6
14271,342.4,25.5,1.122,146,29702.3
14272,342.6,24.5,0.946,146,29703.6
14273,342.8,22.2,0.802,146,29703.7
14274,343.0,20.4,0.944,146,29705.0
14275,343.4,20.2,1.132,146,29707.3
14276,343.8,18.7,1.34,146,29709.0
14277,344.4,22.6,1.512,146,29711.1
14278,344.6,25.9,1.938,146,29713.4
14279,344.8,32.0,1.88,146,29714.4
14280,345.0,32.1,1.426,146,29714.4
14281,345.2,34.5,1.154,146,29714.8
14282,345.6,33.9,0.786,146,29715.0
14283,346.0,40.0,0.378,146,29715.3
14284,346.2,41.8,0.326,146,29716.1
14285,346.4,39.4,0.558,146,29717.2
14286,346.8,39.4,0.624,147,29717.9
14287,347.0,39.4,0.646,147,29718.3
14288,347.4,39.4,0.868,147,29719.6
14289,347.6,49.8,0.714,147,29719.6
14290,347.8,48.0,0.482,147,29719.6
14291,348.0,45.2,0.412,147,29719.9
14292,348.2,41.1,0.386,147,29720.2
14293,348.4,43.8,0.33,147,29721.3
14294,348.6,37.2,0.416,147,29721.7
14295,349.0,36.7,0.45,147,29721.9
14296,349.2,38.6,0.442,147,29722.2
14297,349.6,34.9,0.566,147,29723.0
14298,349.8,33.0,0.424,147,29723.4
14299,350.2,31.5,0.438,147,29723.9
14300,350.4,27.4,0.76,146,29725.7
14301,350.8,31.0,1.018,146,29727.3
14302,350.8,30.4,0.914,146,29727.6
14303,351.0,30.3,1.158,146,29729.2
14304,351.6,29.0,1.324,146,29730.5
14305,351.8,34.6,1.28,145,29732.1
14306,352.2,36.9,0.964,145,29732.1
14307,352.4,41.1,0.976,145,29732.5
14308,352.6,41.5,0.744,145,29732.9
14309,352.8,43.2,0.614,145,29733.6
14310,353.2,44.7,0.436,145,29734.3
14311,353.4,44.7,0.456,145,29734.3
14312,353.8,39.0,0.456,145,29734.8
14313,354.0,42.6,0.504,146,29735.4
14314,354.2,38.7,0.416,146,29735.7
14315,354.6,37.2,0.326,146,29735.9
14316,354.8,37.3,0.508,146,29736.9
14317,355.2,38.4,0.46,146,29737.1
14318,355.4,36.8,0.494,146,29737.9
14319,355.6,30.4,0.578,146,29738.6
14320,355.8,29.3,0.806,146,29739.9
14321,356.0,27.6,0.982,146,29741.8
14322,356.2,24.0,1.068,146,29742.4
14323,356.6,24.0,1.174,145,29743.8
14324,357.0,23.8,1.042,145,29743.8
14325,357.2,29.9,0.954,145,29744.7
14326,357.4,34.3,0.96,145,29746.6
14327,357.6,35.5,0.926,144,29747.0
14328,357.8,39.8,0.826,144,29747.9
14329,358.0,35.8,0.976,144,29748.6
14330,358.4,38.5,0.872,144,29749.0
14331,358.8,34.6,0.668,144,29749.9
14332,359.0,35.5,0.702,143,29750.5
14333,359.4,41.1,0.724,143,29751.5
14334,359.6,42.5,0.662,143,29751.9
14335,360.0,45.4,0.582,143,29751.9
14336,360.2,44.2,0.726,143,29753.6
14337,360.4,46.4,0.606,143,29753.6
14338,360.6,45.1,0.53,143,29754.2
14339,360.8,41.2,0.576,143,29754.8
14340,361.2,37.9,0.724,143,29755.6
14341,361.4,37.6,0.55,143,29756.3
14342,361.8,40.3,0.678,143,29757.0
14343,362.2,43.0,0.6,143,29757.2
14344,362.4,47.1,0.694,143,29758.3
14345,362.8,47.1,0.682,144,29759.0
14346,363.2,47.1,0.674,144,29759.7
14347,363.4,47.1,0.828,144,29761.1
14348,363.6,47.1,1.086,144,29762.6
14349,364.0,47.1,0.942,144,29763.0
14350,364.2,49.5,0.872,144,29763.3
14351,364.4,45.7,0.73,144,29763.3
14352,364.8,46.1,0.448,144,29763.3
14353,364.8,44.0,0.15,144,29763.3
14354,365.2,43.1,0.066,144,29763.3
14355,365.6,46.6,0.08,144,29763.7
14356,365.8,49.5,0.184,144,29764.3
14357,366.2,49.8,0.404,145,29765.4
14358,366.6,42.8,0.59,145,29766.3
14359,366.8,41.0,0.778,145,29767.2
14360,367.0,37.5,0.892,145,29768.2
14361,367.2,31.5,0.89,145,29768.7
14362,367.6,31.4,0.908,145,29769.9
14363,367.8,31.1,0.864,145,29770.6
14364,368.2,31.8,0.832,146,29771.4
14365,368.4,33.9,0.816,146,29772.3
14366,368.8,34.3,0.864,146,29773.0
14367,369.0,34.0,0.93,146,29774.6
14368,369.4,32.0,0.99,146,29775.6
14369,369.8,31.9,1.038,146,29776.6
14370,370.0,32.5,1.002,146,29777.3
14371,370.2,32.0,0.922,146,29777.6
14372,370.6,37.9,0.712,146,29778.1
14373,370.8,43.6,0.746,146,29779.3
14374,371.0,46.6,0.786,146,29780.5
14375,371.4,44.2,0.918,146,29781.9
14376,371.8,46.7,1.02,146,29782.7
14377,372.2,40.6,1.11,146,29783.7
14378,372.6,40.9,0.954,147,29784.1
14379,373.0,44.8,0.734,147,29784.2
14380,373.2,46.5,0.46,147,29784.2
14381,373.4,48.4,0.314,147,29784.3
14382,373.8,49.4,0.238,147,29784.8
14383,374.2,49.4,0.474,148,29786.4
14384,374.4,45.2,0.45,148,29786.4
14385,374.6,45.4,0.842,148,29788.4
14386,375.0,39.8,0.872,148,29788.7
14387,375.2,36.4,0.822,148,29789.0
14388,375.6,34.4,0.636,149,29789.6
14389,375.8,33.2,0.8,149,29790.4
14390,376.2,31.4,0.53,149,29791.0
14391,376.4,34.0,0.666,149,29792.0
14392,376.6,31.2,0.882,149,29793.4
14393,377.0,26.0,0.926,150,29794.2
14394,377.2,26.1,0.862,150,29794.7
14395,377.6,26.1,0.972,150,29795.9
14396,377.8,25.7,1.052,150,29797.3
14397,378.0,26.8,0.982,150,29798.3
14398,378.4,24.4,1.062,150,29799.6
14399,378.6,25.9,1.28,150,29801.1
14400,379.0,25.3,1.21,150,29801.9
14401,379.2,25.5,1.126,149,29802.9
14402,379.4,25.7,1.11,149,29803.8
14403,379.6,22.5,1.072,149,29804.9
14404,380.0,27.9,0.804,149,29805.2
14405,380.2,27.6,0.698,149,29805.4
14406,380.4,26.2,0.812,149,29806.9
14407,380.6,32.3,0.878,149,29808.2
14408,380.8,33.7,0.852,149,29809.2
14409,381.0,39.0,1.192,148,29811.1
14410,381.4,38.3,1.144,148,29811.2
14411,381.6,41.4,0.886,148,29811.4
14412,381.8,41.8,0.884,148,29812.6
14413,382.2,41.0,0.726,148,29812.8
14414,382.4,42.8,0.336,147,29812.8
14415,382.6,42.8,0.364,147,29813.0
14416,382.8,42.8,0.406,147,29813.4
14417,383.2,49.7,0.188,147,29813.6
14418,383.4,49.7,0.294,147,29814.3
14419,383.8,49.7,0.452,146,29815.1
14420,384.0,47.3,0.416,146,29815.1
14421,384.4,47.0,0.454,146,29815.7
14422,384.4,41.8,0.638,146,29816.8
14423,384.8,42.1,0.59,146,29817.2
14424,385.2,37.3,0.432,147,29817.2
14425,385.4,37.9,0.432,147,29817.2
14426,385.6,39.3,0.462,147,29818.0
14427,385.8,37.3,0.384,147,29818.7
14428,386.2,38.1,0.562,147,29820.0
14429,386.4,39.2,0.864,147,29821.5
14430,386.6,37.0,1.126,147,29822.8
14431,387.0,31.2,1.09,147,29823.4
14432,387.2,32.7,1.122,147,29824.3
14433,387.4,33.9,0.942,147,29824.7
14434,387.8,35.5,0.742,147,29825.3
14435,388.0,35.6,0.522,147,29825.5
14436,388.4,39.6,0.548,147,29826.2
14437,388.6,44.4,0.638,146,29827.5
14438,388.8,45.0,0.636,146,29827.9
14439,389.0,49.4,0.628,146,29828.4
14440,389.4,48.1,0.768,146,29829.3
14441,389.6,47.7,0.688,146,29829.6
14442,390.0,49.0,0.644,146,29830.7
14443,390.4,49.9,0.744,146,29831.6
14444,390.8,49.9,0.65,146,29831.6
14445,391.0,49.7,0.692,145,29832.8
14446,391.2,49.7,0.692,145,29833.1
14447,391.6,49.7,0.488,145,29833.2
14448,391.8,49.2,0.302,145,29833.2
14449,392.0,48.8,0.44,145,29833.8
14450,392.2,49.0,0.406,145,29834.8
14451,392.8,49.0,0.474,145,29835.4
14452,393.0,49.0,0.468,144,29835.5
14453,393.2,49.0,0.468,144,29835.5
14454,393.6,49.0,0.56,144,29836.6
14455,394.0,49.0,0.65,145,29838.0
14456,394.4,49.0,0.714,145,29839.0
14457,394.6,49.0,0.874,145,29839.9
14458,395.0,49.0,1.084,145,29840.9
14459,395.0,44.6,0.854,145,29840.9
14460,395.4,42.9,0.69,145,29841.5
14461,395.6,36.9,0.546,145,29841.8
14462,396.0,35.6,0.382,145,29841.8
14463,396.2,35.2,0.268,146,29842.3
14464,396.6,36.0,0.354,146,29842.7
14465,396.8,40.2,0.364,146,29843.3
14466,397.2,41.1,0.43,146,29843.9
14467,397.4,41.5,0.652,146,29845.0
14468,397.6,42.4,0.794,146,29846.2
14469,397.8,37.7,1.066,146,29848.0
14470,398.2,36.2,1.304,146,29849.8
14471,398.4,31.7,1.302,146,29850.4
14472,398.8,29.6,1.134,146,29850.7
14473,399.0,31.6,0.93,146,29850.9
14474,399.2,31.6,0.624,146,29851.1
14475,399.4,37.5,0.26,146,29851.1
14476,399.8,35.3,0.29,146,29851.9
14477,400.0,42.2,0.412,146,29852.8
14478,400.2,44.9,0.63,146,29854.0
14479,400.6,44.1,0.802,146,29855.1
14480,400.8,40.6,1.044,146,29856.3
14481,401.0,36.8,1.1,146,29857.4
14482,401.4,33.9,0.968,147,29857.6
14483,401.4,31.9,0.716,147,29857.6
14484,401.6,34.6,0.726,147,29858.8
14485,402.2,38.8,0.592,147,29859.3
14486,402.4,39.6,0.39,147,29859.3
14487,402.6,40.0,0.404,147,29859.6
14488,402.8,39.6,0.534,147,29860.3
14489,403.0,41.6,0.596,147,29861.8
14490,403.2,34.9,0.644,147,29862.5
14491,403.6,36.9,0.768,147,29863.2
14492,403.8,26.1,0.802,148,29863.6
14493,404.0,23.5,0.71,148,29863.8
14494,404.4,19.9,0.414,148,29863.8
14495,404.6,19.5,0.522,148,29865.1
14496,404.8,15.7,0.632,148,29866.3
14497,405.2,13.2,0.764,148,29867.4
14498,405.4,9.3,1.05,148,29869.1
14499,405.4,6.7,1.546,148,29871.6
14500,405.4,1.9,1.732,148,29873.8
14501,405.6,2.1,1.92,148,29875.9
14502,405.6,1.8,2.16,148,29878.3
14503,405.6,3.9,2.152,148,29879.8
14504,405.6,2.0,1.908,148,29881.1
14505,405.6,5.3,1.814,148,29882.9
14506,405.8,5.2,1.642,148,29884.1
14507,405.8,5.8,1.578,148,29886.1
14508,406.0,5.6,1.632,148,29888.0
14509,406.2,5.6,1.71,148,29889.6
14510,406.2,7.7,1.71,148,29891.4
14511,406.2,8.0,1.882,148,29893.5
14512,406.4,7.8,1.738,148,29894.8
14513,406.6,9.6,1.7,148,29896.5
14514,406.8,8.2,1.68,147,29898.0
14515,407.0,7.4,1.704,147,29899.9
14516,407.2,7.4,1.654,147,29901.8
14517,407.2,5.7,1.68,147,29903.2
14518,407.2,5.8,1.842,148,29905.7
14519,407.4,3.9,1.848,148,29907.3
14520,407.4,5.6,1.73,148,29908.6
14521,407.6,7.9,1.714,148,29910.4
14522,407.6,7.6,1.792,148,29912.2
14523,407.8,6.8,1.666,148,29914.0
14524,408.0,5.4,1.716,148,29915.9
14525,408.2,7.8,1.836,148,29917.8
14526,408.2,7.8,1.998,148,29920.4
14527,408.2,8.4,1.872,147,29921.6
14528,408.4,7.4,1.676,147,29922.4
14529,408.4,7.7,1.444,147,29923.1
14530,408.6,10.7,1.314,147,29924.3
14531,408.8,12.0,1.016,147,29925.4
14532,408.8,10.7,1.022,147,29926.7
14533,409.0,10.5,1.15,147,29928.2
14534,409.2,9.7,1.342,147,29929.8
14535,409.4,11.1,1.444,147,29931.6
14536,409.6,11.0,1.636,147,29933.6
14537,409.8,10.5,1.818,147,29935.8
14538,410.0,13.4,1.868,147,29937.5
14539,410.2,13.4,1.866,147,29939.1
14540,410.4,19.3,1.94,147,29941.3
14541,410.8,19.5,1.682,147,29942.0
14542,411.0,20.6,1.662,147,29944.1
14543,411.4,25.0,1.482,147,29944.9
14544,411.8,26.7,1.402,147,29946.1
14545,412.0,22.6,1.296,147,29947.7
14546,412.4,26.7,1.554,147,29949.8
14547,412.6,24.7,1.198,147,29950.1
14548,412.8,27.2,1.164,147,29950.7
14549,413.2,29.1,1.126,147,29951.8
14550,413.4,35.5,1.162,147,29953.6
14551,413.8,36.1,0.946,148,29954.5
14552,414.0,33.0,1.078,148,29955.4
14553,414.4,32.0,0.992,148,29955.7
14554,414.8,29.3,0.934,148,29956.4
14555,415.0,29.9,0.7,149,29957.1
14556,415.4,30.4,0.558,149,29957.3
14557,415.8,31.0,0.564,149,29958.3
14558,416.0,27.8,0.78,149,29959.6
14559,416.2,25.6,0.976,149,29961.3
14560,416.4,25.1,1.124,149,29962.7
14561,416.6,19.8,1.386,149,29964.3
14562,417.0,23.2,1.362,149,29965.1
14563,417.2,23.3,1.232,149,29965.8
14564,417.4,27.1,1.058,149,29966.6
14565,417.6,25.8,0.946,150,29967.4
14566,417.8,29.4,0.824,150,29968.4
14567,418.2,30.4,0.804,150,29969.1
14568,418.4,28.8,0.826,150,29969.9
14569,418.6,28.5,0.848,150,29970.8
14570,419.0,30.0,0.846,150,29971.6
14571,419.0,28.1,0.876,150,29972.8
14572,419.4,26.1,0.934,150,29973.8
14573,419.8,27.2,0.976,150,29974.8
14574,420.0,27.8,0.93,150,29975.5
14575,420.2,29.9,0.926,150,29976.3
14576,420.6,31.0,0.906,150,29977.3
14577,420.8,29.8,1.006,150,29978.8
14578,421.0,33.0,1.008,150,29979.8
14579,421.4,31.8,1.082,150,29980.9
14580,421.8,32.1,1.034,150,29981.4
14581,422.0,32.7,0.88,150,29981.7
14582,422.2,33.5,0.856,150,29983.1
14583,422.4,36.0,0.804,150,29983.8
14584,422.8,35.0,0.59,150,29983.8
14585,423.2,34.0,0.664,150,29984.8
14586,423.4,31.8,0.878,149,29986.1
14587,423.6,30.8,0.72,149,29986.7
14588,424.0,31.9,0.72,149,29987.4
14589,424.4,31.5,0.99,149,29988.8
14590,424.6,25.7,1.006,149,29989.8
14591,424.8,26.3,0.916,149,29990.7
14592,425.0,25.9,0.962,149,29991.5
14593,425.4,25.4,1.058,149,29992.7
14594,425.6,28.2,0.986,149,29993.7
14595,425.8,30.9,0.966,149,29994.6
14596,426.0,33.3,1.0,149,29995.7
14597,426.2,31.9,1.044,150,29996.7
14598,426.6,32.5,0.992,150,29997.7
14599,427.0,29.9,0.924,150,29998.3
14600,427.2,27.4,0.822,150,29998.7
14601,427.6,28.6,0.704,150,29999.2
14602,427.8,30.9,0.526,150,29999.3
14603,428.2,29.9,0.586,150,30000.6
14604,428.4,25.2,0.72,150,30001.9
14605,428.6,22.5,0.936,150,30003.4
14606,429.0,18.7,1.392,150,30006.1
14607,429.4,19.6,1.542,150,30007.0
14608,429.8,20.1,1.556,150,30008.4
14609,430.0,21.2,1.574,150,30009.8
14610,430.2,26.4,1.578,150,30011.3
14611,430.4,28.9,1.204,150,30012.2
14612,430.6,27.7,1.262,150,30013.3
14613,430.8,25.6,1.082,150,30013.8
14614,431.2,27.5,0.864,150,30014.1
14615,431.4,29.7,0.784,150,30015.2
14616,431.6,30.2,0.684,150,30015.6
14617,432.0,29.2,0.634,151,30016.5
14618,432.2,32.0,0.672,151,30017.2
14619,432.4,31.5,0.882,151,30018.6
14620,432.6,28.2,0.816,151,30019.3
14621,433.0,28.3,0.822,151,30019.7
14622,433.2,24.2,0.818,151,30020.6
14623,433.4,23.7,0.95,151,30021.9
14624,433.6,26.1,0.912,151,30023.1
14625,434.0,27.5,0.934,151,30024.0
14626,434.2,24.7,1.022,151,30024.8
14627,434.4,25.9,1.042,151,30025.8
14628,434.6,25.6,1.072,151,30027.3
14629,435.0,27.0,1.05,151,30028.4
14630,435.2,24.0,1.06,151,30029.3
14631,435.6,24.7,1.082,151,30030.2
14632,436.0,25.7,1.118,151,30031.4
14633,436.2,25.6,1.114,151,30032.8
14634,436.6,25.4,1.176,151,30034.2
14635,436.8,26.7,1.272,151,30035.6
14636,437.2,25.4,1.392,151,30037.2
14637,437.4,27.7,1.352,151,30038.2
14638,437.6,30.2,1.14,151,30038.5
14639,437.8,28.6,1.048,151,30039.5
14640,438.2,31.7,0.866,151,30039.9
14641,438.4,31.4,0.814,151,30041.2
14642,438.8,33.3,0.67,151,30041.5
14643,439.2,31.2,0.794,151,30042.5
14644,439.4,30.8,0.79,151,30043.4
14645,439.6,28.9,0.956,151,30044.7
14646,440.2,29.4,1.026,151,30046.4
14647,440.4,26.4,1.164,151,30047.3
14648,440.8,27.7,1.174,151,30048.4
14649,441.0,29.9,1.196,151,30049.4
14650,441.0,38.2,1.03,151,30049.9
14651,441.4,41.9,0.932,151,30051.0
14652,441.6,38.1,0.958,151,30052.1
14653,442.0,40.8,0.848,151,30052.6
14654,442.4,42.6,0.81,151,30053.5
